student_id,gender,program,term,year,campus,unit_code,assignment_1,quiz,mid_exam,practical_test_1,assignment_2,practical_test_2,submission_timeliness,funding_type,attendance,risk/notrisk
P2748,Female,CERTIV IT,1,2024,Labasa,410,60,none,none,0,0,0,late submission,sponsored,0,0
P2749,Female,CERTIV IT,1,2024,Labasa,410,0,none,none,0,0,0,late submission,sponsored,0,0
P2750,Male,CERTIV IT,1,2024,Labasa,410,0,none,none,80,84,64,on time,sponsored,75,1
P2751,Male,CERTIV IT,1,2024,Labasa,410,80,none,none,75,0,0,late submission,sponsored,75,0
P2752,Male,CERTIV IT,1,2024,Labasa,410,60,none,none,80,70,70,on time,sponsored,75,1
P2753,Male,CERTIV IT,1,2024,Labasa,410,60,none,none,79,0,78,on time,sponsored,75,1
P2754,Male,CERTIV IT,1,2024,Labasa,410,64,none,none,75,0,0,late submission,sponsored,75,0
P2755,Female,CERTIV IT,1,2024,Labasa,410,70,none,none,0,0,0,late submission,sponsored,75,0
P2756,Female,CERTIV IT,1,2024,Labasa,410,0,none,none,82,65,70,on time,sponsored,75,1
P2757,Male,CERTIV IT,1,2024,Labasa,410,0,none,none,65,0,80,on time,sponsored,75,1
P2758,Male,CERTIV IT,1,2024,Labasa,410,74,none,none,82,0,89,on time,sponsored,75,1
P2759,Male,CERTIV IT,1,2024,Labasa,410,62,none,none,84,0,87,on time,sponsored,75,1
P2760,Female,CERTIV IT,1,2024,Labasa,410,70,none,none,0,0,0,late submission,sponsored,75,0
P2761,Male,CERTIV IT,1,2024,Labasa,410,0,none,none,89,0,85,late submission,sponsored,75,0
P2762,Female,CERTIV IT,1,2024,Labasa,410,74,none,none,81,0,0,on time,sponsored,0,1
P2763,Female,CERTIV IT,1,2024,Labasa,410,70,none,none,0,0,0,on time,sponsored,0,1
P2764,Female,CERTIV IT,1,2024,Labasa,410,0,none,none,85,74,70,on time,sponsored,75,1
P2765,Male,CERTIV IT,1,2024,Labasa,410,0,none,none,70,60,60,on time,sponsored,75,1
P2766,Female,CERTIV IT,1,2024,Labasa,410,0,none,none,70,60,60,on time,sponsored,75,1
P2767,Male,CERTIV IT,1,2024,Labasa,411,0,none,0,0,0,none,late submission,private,0,0
P2768,Female,CERTIV IT,1,2024,Labasa,411,78,none,44,50,0,none,on time,private,75,1
P2769,Female,CERTIV IT,1,2024,Labasa,411,77,none,36,70,0,none,on time,private,75,1
P2770,Male,CERTIV IT,1,2024,Labasa,411,74,none,37,70,0,none,on time,private,75,1
P2771,Female,CERTIV IT,1,2024,Labasa,411,78,none,42,100,77,none,on time,private,75,1
P2772,Female,CERTIV IT,1,2024,Labasa,411,79,none,39,100,84,none,on time,private,75,1
P2773,Male,CERTIV IT,1,2024,Labasa,411,74,none,40,70,0,none,late submission,private,75,0
P2774,Male,CERTIV IT,1,2024,Labasa,411,76,none,31,50,0,none,late submission,private,75,0
P2775,Female,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,sponsored,0,0
P2776,Female,BIS,1,2024,Labasa,501,none,57,none,66,0,85,on time,sponsored,75,1
P2777,Female,BIS,1,2024,Labasa,501,none,80,none,83,0,85,on time,sponsored,75,1
P2778,Female,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,sponsored,0,0
P2779,Male,BIS,1,2024,Labasa,501,none,0,none,82,0,0,late submission,sponsored,75,0
P2780,Male,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,sponsored,0,0
P2781,Male,BIS,1,2024,Labasa,501,none,87,none,89,0,0,late submission,sponsored,75,0
P2782,Male,BIS,1,2024,Labasa,501,none,89,none,86,0,0,late submission,sponsored,75,0
P2783,Male,BIS,1,2024,Labasa,501,none,0,none,78,0,0,late submission,sponsored,75,0
P2784,Male,BIS,1,2024,Labasa,501,none,72,none,80,0,0,late submission,sponsored,75,0
P2785,Female,BIS,1,2024,Labasa,501,none,97,none,92,0,83,on time,sponsored,75,1
P2786,Male,BIS,1,2024,Labasa,501,none,84,none,80,71,86,on time,sponsored,75,1
P2787,Female,BIS,1,2024,Labasa,501,none,75,none,85,0,86,on time,sponsored,75,1
P2788,Male,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,private,0,0
P2789,Male,BIS,1,2024,Labasa,501,none,84,none,68,73,60,on time,sponsored,75,1
P2790,Female,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,private,0,0
P2791,Male,BIS,1,2024,Labasa,501,none,75,none,80,67,78,on time,sponsored,75,1
P2792,Male,BIS,1,2024,Labasa,501,none,56,none,0,0,61,late submission,sponsored,75,0
P2793,Male,BIS,1,2024,Labasa,501,none,0,none,85,0,0,late submission,private,75,0
P2794,Male,BIS,1,2024,Labasa,501,none,76,none,79,60,0,on time,sponsored,75,1
P2795,Male,BIS,1,2024,Labasa,501,none,90,none,84,0,82,on time,sponsored,75,1
P2796,Male,BIS,1,2024,Labasa,501,none,82,none,68,0,0,on time,private,75,1
P2797,Male,BIS,1,2024,Labasa,501,none,84,none,86,72,80,on time,sponsored,75,1
P2798,Female,BIS,1,2024,Labasa,501,none,73,none,74,68,0,on time,private,75,1
P2799,Female,BIS,1,2024,Labasa,501,none,84,none,74,70,85,on time,sponsored,75,1
P2800,Female,BIS,1,2024,Labasa,501,none,95,none,89,0,82,on time,private,75,1
P2801,Female,BIS,1,2024,Labasa,501,none,71,none,57,0,0,late submission,private,75,0
P2802,Male,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,private,0,0
P2803,Male,BIS,1,2024,Labasa,501,none,83,none,70,70,62,on time,sponsored,75,1
P2804,Male,BIS,1,2024,Labasa,501,none,78,none,76,0,0,late submission,private,75,0
P2805,Male,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,private,0,0
P2806,Male,BIS,1,2024,Labasa,501,none,0,none,78,0,0,late submission,private,0,0
P2807,Male,BIS,1,2024,Labasa,501,none,94,none,84,65,89,on time,sponsored,75,1
P2808,Female,BIS,1,2024,Labasa,501,none,0,none,55,0,0,late submission,sponsored,75,0
P2809,Male,BIS,1,2024,Labasa,501,none,58,none,80,0,70,on time,sponsored,75,1
P2810,Female,BIS,1,2024,Labasa,501,none,0,none,0,0,0,late submission,private,75,0
P2811,Male,BIS,1,2024,Labasa,501,none,57,none,55,65,82,on time,sponsored,75,1
P2812,Male,PGDIPIT,1,2025,Nasinu,811,83,none,47.5,none,none,none,on time,private,75,1
P2813,Female,PGDIPIT,1,2025,Nasinu,811,80,none,47,none,none,none,on time,private,75,1
P2814,Male,PGDIPIT,1,2025,Nasinu,811,82,none,41,none,none,none,on time,private,75,1
P2815,Male,PGDIPIT,1,2025,Nasinu,811,83,none,37.5,none,none,none,on time,private,75,1
P2816,Male,PGDIPIT,1,2025,Nasinu,811,80,none,48,none,none,none,on time,private,75,1
P2817,Male,PGDIPIT,1,2025,Nasinu,811,86,none,none,none,none,none,late submission,private,75,0
P2818,Male,PGDIPIT,1,2025,Nasinu,811,86,none,50,none,none,none,on time,private,75,1
P2819,Male,PGDIPIT,1,2025,Nasinu,811,none,none,none,none,none,none,late submission,private,75,0
P2820,Male,PGDIPIT,1,2025,Nasinu,811,82,none,45.5,none,none,none,on time,private,75,1
P2821,Male,PGDIPIT,1,2025,Nasinu,811,80,none,51,none,none,none,on time,private,75,1
P2822,Male,PGDIPIT,1,2025,Nasinu,811,82,none,37.5,none,none,none,on time,private,75,1
P2823,Male,PGDIPIT,1,2025,Nasinu,811,80,none,54,none,none,none,on time,private,75,1
P2824,Male,PGDIPIT,1,2025,Nasinu,811,83,none,49.5,none,none,none,on time,private,75,1
P2825,Female,BSc,1,2025,Nasinu,633,98.3,none,46.1,none,none,none,on time,private,75,1
P2826,Male,BSc,1,2025,Nasinu,633,98.3,none,45.8,none,none,none,on time,private,75,1
P2827,Female,BSc,1,2025,Nasinu,633,96.7,none,42.5,none,none,none,on time,private,75,1
P2828,Male,BSc,1,2025,Nasinu,633,98.3,none,40.8,none,none,none,on time,private,75,1
P2829,Male,BSc,1,2025,Nasinu,633,95,none,35.8,none,none,none,on time,private,75,1
P2830,Female,BSc,1,2025,Nasinu,633,90,none,35.8,none,none,none,on time,private,75,1
P2831,Male,BSc,1,2025,Nasinu,633,96.7,none,32.5,none,none,none,on time,private,75,1
P2832,Male,BSc,1,2025,Nasinu,633,90,none,34.2,none,none,none,on time,private,75,1
P2833,Male,BSc,1,2025,Nasinu,633,96.7,none,30.8,none,none,none,on time,private,75,1
P2834,Male,BSc,1,2025,Nasinu,633,96.7,none,29.2,none,none,none,on time,private,75,1
P2835,Male,BSc,1,2025,Nasinu,633,98.3,none,27.5,none,none,none,on time,private,75,1
P2836,Male,BSc,1,2025,Nasinu,633,96.7,none,27.5,none,none,none,on time,private,75,1
P2837,Male,BSc,1,2025,Nasinu,633,73.3,none,35,none,none,none,on time,private,75,1
P2838,Female,BSc,1,2025,Nasinu,633,88.3,none,29.2,none,none,none,on time,private,75,1
P2839,Female,BSc,1,2025,Nasinu,633,96.7,none,25.8,none,none,none,on time,private,75,1
P2840,Female,BSc,1,2025,Nasinu,633,96.7,none,25.8,none,none,none,on time,private,75,1
P2841,Male,BSc,1,2025,Nasinu,633,95,none,25,none,none,none,on time,private,75,1
P2842,Female,BSc,1,2025,Nasinu,633,85,none,27.5,none,none,none,on time,private,75,1
P2843,Male,BSc,1,2025,Nasinu,633,80,none,28.3,none,none,none,on time,private,75,1
P2844,Male,BSc,1,2025,Nasinu,633,68.3,none,28.3,none,none,none,on time,private,75,1
P2845,Female,BSc,1,2025,Nasinu,633,56.7,none,31.7,none,none,none,on time,private,75,1
P2846,Male,BSc,1,2025,Nasinu,633,85,none,20.8,none,none,none,on time,private,75,1
P2847,Male,BSc,1,2025,Nasinu,633,88.3,none,18.3,none,none,none,on time,private,75,1
P2848,Male,BSc,1,2025,Nasinu,633,61.7,none,20.8,none,none,none,on time,private,75,1
P2849,Male,BSc,1,2025,Nasinu,633,0,none,35.8,none,none,none,late submission,private,75,0
P2850,Male,BSc,1,2025,Nasinu,633,55,none,17.5,none,none,none,on time,private,75,1
P2851,Male,BSc,1,2025,Nasinu,633,95,none,0,none,none,none,late submission,private,75,0
P2852,Male,BSc,1,2025,Nasinu,633,0,none,30.8,none,none,none,on time,private,75,1
P2853,Female,BSc,1,2025,Nasinu,633,90,none,0,none,none,none,late submission,private,75,0
P2854,Female,BSc,1,2025,Nasinu,633,0,none,28.3,none,none,none,late submission,private,75,0
P3001,Male,CERTIV IT,1,2021,Labasa,410,68,none,none,66,94,87,on time,sponsored,77,1
P3002,Male,CERTIV IT,1,2021,Labasa,410,95,none,none,72,0,74,on time,sponsored,77,1
P3003,Female,CERTIV IT,2,2021,Labasa,410,44,none,none,27,0,9,late submission,sponsored,0,0
P3004,Male,CERTIV IT,2,2021,Labasa,410,82,none,none,82,76,89,on time,sponsored,82,1
P3005,Male,CERTIV IT,2,2021,Labasa,410,72,none,none,64,62,78,on time,private,79,1
P3006,Male,CERTIV IT,1,2021,Labasa,410,29,none,none,40,0,10,late submission,private,48,0
P3007,Female,CERTIV IT,2,2021,Labasa,410,70,none,none,94,75,89,on time,sponsored,78,1
P3008,Female,CERTIV IT,2,2021,Labasa,410,43,none,none,20,53,14,late submission,sponsored,71,0
P3009,Male,CERTIV IT,2,2021,Labasa,410,80,none,none,73,0,89,on time,sponsored,72,1
P3010,Male,CERTIV IT,2,2021,Labasa,410,87,none,none,85,83,68,on time,private,93,1
P3011,Female,CERTIV IT,1,2021,Labasa,410,40,none,none,10,0,38,late submission,sponsored,14,0
P3012,Male,CERTIV IT,2,2021,Labasa,410,95,none,none,60,0,81,on time,private,84,1
P3013,Male,CERTIV IT,2,2021,Labasa,410,76,none,none,92,71,79,on time,sponsored,84,1
P3014,Male,CERTIV IT,1,2021,Labasa,410,80,none,none,91,61,83,on time,sponsored,75,1
P3015,Female,CERTIV IT,1,2021,Labasa,410,65,none,none,91,64,68,on time,sponsored,98,1
P3016,Female,CERTIV IT,1,2021,Labasa,410,73,none,none,94,0,85,on time,private,97,1
P3017,Female,CERTIV IT,2,2021,Labasa,410,15,none,none,14,0,1,late submission,sponsored,57,0
P3018,Male,CERTIV IT,1,2021,Labasa,410,74,none,none,64,0,64,on time,sponsored,92,1
P3019,Male,CERTIV IT,2,2021,Labasa,410,90,none,none,75,0,72,on time,sponsored,76,1
P3020,Male,CERTIV IT,1,2021,Labasa,410,86,none,none,89,63,63,on time,private,81,1
P3021,Female,CERTIV IT,2,2021,Labasa,410,12,none,none,12,0,8,late submission,sponsored,13,0
P3022,Female,CERTIV IT,1,2021,Labasa,410,88,none,none,95,66,94,on time,sponsored,77,1
P3023,Male,CERTIV IT,1,2021,Labasa,410,26,none,none,31,30,55,late submission,sponsored,30,0
P3024,Female,CERTIV IT,1,2021,Labasa,410,76,none,none,89,0,95,on time,private,70,1
P3025,Female,CERTIV IT,1,2021,Labasa,410,94,none,none,63,80,63,on time,sponsored,76,1
P3026,Female,CERTIV IT,1,2021,Labasa,410,71,none,none,64,64,85,on time,sponsored,86,1
P3027,Male,CERTIV IT,1,2021,Labasa,410,86,none,none,93,0,73,on time,sponsored,71,1
P3028,Female,CERTIV IT,1,2021,Labasa,410,89,none,none,80,64,89,on time,private,74,1
P3029,Male,CERTIV IT,1,2021,Labasa,410,68,none,none,82,64,83,on time,private,86,1
P3030,Female,CERTIV IT,1,2021,Labasa,410,93,none,none,60,0,66,on time,private,87,1
P3031,Male,CERTIV IT,2,2021,Labasa,410,77,none,none,78,0,73,on time,sponsored,73,1
P3032,Female,CERTIV IT,2,2021,Labasa,410,65,none,none,87,77,60,on time,sponsored,99,1
P3033,Female,CERTIV IT,1,2021,Labasa,410,88,none,none,95,87,67,on time,sponsored,78,1
P3034,Male,CERTIV IT,1,2021,Labasa,410,95,none,none,69,87,62,on time,private,96,1
P3035,Female,CERTIV IT,2,2021,Labasa,410,13,none,none,43,15,22,late submission,private,5,0
P3036,Female,CERTIV IT,1,2021,Labasa,410,51,none,none,51,0,1,late submission,sponsored,30,0
P3037,Male,CERTIV IT,2,2021,Labasa,410,17,none,none,10,50,24,late submission,sponsored,52,0
P3038,Male,CERTIV IT,2,2021,Labasa,410,82,none,none,79,74,61,on time,private,96,1
P3039,Male,CERTIV IT,2,2021,Labasa,410,77,none,none,82,0,94,on time,sponsored,97,1
P3040,Female,CERTIV IT,1,2021,Labasa,410,76,none,none,62,0,82,on time,sponsored,78,1
P3041,Female,CERTIV IT,2,2021,Labasa,410,84,none,none,72,76,87,on time,sponsored,86,1
P3042,Male,CERTIV IT,1,2021,Labasa,410,80,none,none,67,0,86,on time,private,72,1
P3043,Female,CERTIV IT,2,2021,Labasa,410,72,none,none,86,84,79,on time,sponsored,87,1
P3044,Female,CERTIV IT,1,2021,Labasa,410,80,none,none,89,0,73,on time,private,76,1
P3045,Female,CERTIV IT,1,2021,Labasa,410,65,none,none,75,79,72,on time,private,79,1
P3046,Male,CERTIV IT,1,2021,Labasa,410,89,none,none,86,0,91,on time,sponsored,85,1
P3047,Female,CERTIV IT,1,2021,Labasa,410,66,none,none,87,74,93,on time,sponsored,92,1
P3048,Female,CERTIV IT,1,2021,Labasa,410,89,none,none,68,0,88,on time,sponsored,99,1
P3049,Female,CERTIV IT,2,2021,Labasa,410,16,none,none,48,0,49,late submission,private,60,0
P3050,Female,CERTIV IT,1,2021,Labasa,410,75,none,none,77,0,94,on time,private,72,1
P3051,Male,CERTIV IT,1,2021,Labasa,410,73,none,none,64,0,81,on time,sponsored,82,1
P3052,Female,CERTIV IT,2,2021,Labasa,410,84,none,none,61,0,60,on time,private,96,1
P3053,Female,CERTIV IT,2,2021,Labasa,410,31,none,none,14,0,31,late submission,sponsored,53,0
P3054,Male,CERTIV IT,2,2021,Labasa,410,70,none,none,89,68,85,on time,private,91,1
P3055,Male,CERTIV IT,1,2021,Labasa,410,71,none,none,63,0,80,on time,private,74,1
P3056,Male,CERTIV IT,2,2021,Labasa,410,77,none,none,86,76,90,on time,private,94,1
P3057,Male,CERTIV IT,1,2021,Labasa,410,41,none,none,4,49,48,late submission,sponsored,44,0
P3058,Male,CERTIV IT,1,2021,Labasa,410,75,none,none,68,90,73,on time,sponsored,70,1
P3059,Female,CERTIV IT,2,2021,Labasa,410,49,none,none,52,0,6,late submission,sponsored,21,0
P3060,Male,CERTIV IT,2,2021,Labasa,410,85,none,none,72,64,66,on time,private,99,1
P3061,Female,DIT,1,2021,Labasa,411,22,none,34,27,none,42,late submission,sponsored,72,0
P3062,Female,DIT,1,2021,Labasa,411,86,none,91,66,none,87,on time,sponsored,80,1
P3063,Female,DIT,2,2021,Labasa,411,93,none,77,94,none,90,on time,sponsored,83,1
P3064,Female,DIT,2,2021,Labasa,411,20,none,54,15,none,53,late submission,private,75,0
P3065,Male,DIT,2,2021,Labasa,411,36,none,39,42,none,24,late submission,private,31,0
P3066,Female,DIT,1,2021,Labasa,411,91,none,73,82,none,76,on time,sponsored,80,1
P3067,Female,DIT,2,2021,Labasa,411,33,none,12,5,none,15,late submission,sponsored,35,0
P3068,Female,DIT,2,2021,Labasa,411,91,none,88,61,none,65,on time,private,77,1
P3069,Female,DIT,1,2021,Labasa,411,83,none,90,95,none,93,on time,private,77,1
P3070,Female,DIT,2,2021,Labasa,411,22,none,44,29,none,17,late submission,private,70,0
P3071,Female,DIT,2,2021,Labasa,411,80,none,67,94,none,71,on time,sponsored,93,1
P3072,Male,DIT,1,2021,Labasa,411,66,none,72,78,none,74,on time,private,78,1
P3073,Female,DIT,1,2021,Labasa,411,77,none,62,63,none,95,on time,sponsored,92,1
P3074,Female,DIT,1,2021,Labasa,411,66,none,60,78,none,90,on time,private,94,1
P3075,Female,DIT,2,2021,Labasa,411,76,none,90,67,none,64,on time,sponsored,100,1
P3076,Female,DIT,2,2021,Labasa,411,69,none,69,79,none,65,on time,sponsored,90,1
P3077,Male,DIT,1,2021,Labasa,411,93,none,84,88,none,88,on time,sponsored,83,1
P3078,Female,DIT,2,2021,Labasa,411,66,none,73,73,none,76,on time,sponsored,89,1
P3079,Male,DIT,1,2021,Labasa,411,70,none,60,86,none,88,on time,sponsored,87,1
P3080,Female,DIT,2,2021,Labasa,411,89,none,64,74,none,76,on time,private,79,1
P3081,Male,DIT,2,2021,Labasa,411,77,none,69,64,none,63,on time,sponsored,77,1
P3082,Male,DIT,2,2021,Labasa,411,88,none,67,89,none,79,on time,private,96,1
P3083,Female,DIT,2,2021,Labasa,411,65,none,62,87,none,80,on time,private,85,1
P3084,Female,DIT,1,2021,Labasa,411,77,none,62,71,none,90,on time,sponsored,100,1
P3085,Female,DIT,2,2021,Labasa,411,91,none,65,90,none,82,on time,private,88,1
P3086,Female,DIT,2,2021,Labasa,411,81,none,86,91,none,78,on time,sponsored,73,1
P3087,Female,DIT,1,2021,Labasa,411,80,none,67,85,none,92,on time,private,80,1
P3088,Male,DIT,2,2021,Labasa,411,91,none,88,63,none,73,on time,private,76,1
P3089,Female,DIT,1,2021,Labasa,411,7,none,1,40,none,38,late submission,private,56,0
P3090,Male,DIT,1,2021,Labasa,411,65,none,74,67,none,89,on time,private,70,1
P3091,Male,DIT,1,2021,Labasa,411,92,none,77,86,none,90,on time,private,92,1
P3092,Female,DIT,1,2021,Labasa,411,72,none,92,68,none,64,on time,private,74,1
P3093,Female,DIT,2,2021,Labasa,411,60,none,78,79,none,91,on time,private,95,1
P3094,Male,DIT,2,2021,Labasa,411,95,none,94,84,none,89,on time,private,81,1
P3095,Female,DIT,1,2021,Labasa,411,14,none,54,49,none,26,late submission,private,30,0
P3096,Male,DIT,2,2021,Labasa,411,84,none,69,91,none,62,on time,private,92,1
P3097,Male,DIT,2,2021,Labasa,411,33,none,29,0,none,46,late submission,sponsored,56,0
P3098,Male,DIT,2,2021,Labasa,411,30,none,50,16,none,21,late submission,sponsored,19,0
P3099,Female,DIT,1,2021,Labasa,411,20,none,40,45,none,48,late submission,private,68,0
P3100,Female,DIT,1,2021,Labasa,411,74,none,65,87,none,66,on time,private,77,1
P3101,Male,DIT,2,2021,Labasa,411,62,none,80,63,none,78,on time,sponsored,79,1
P3102,Female,DIT,2,2021,Labasa,411,71,none,70,71,none,65,on time,private,77,1
P3103,Female,DIT,1,2021,Labasa,411,74,none,89,76,none,89,on time,sponsored,88,1
P3104,Female,DIT,1,2021,Labasa,411,43,none,34,10,none,4,late submission,private,59,0
P3105,Female,DIT,2,2021,Labasa,411,44,none,16,29,none,54,late submission,private,38,0
P3106,Female,DIT,1,2021,Labasa,411,15,none,24,36,none,22,late submission,sponsored,61,0
P3107,Female,DIT,2,2021,Labasa,411,77,none,60,63,none,91,on time,private,96,1
P3108,Female,DIT,1,2021,Labasa,411,72,none,76,68,none,66,on time,sponsored,81,1
P3109,Male,DIT,2,2021,Labasa,411,46,none,8,5,none,18,late submission,private,4,0
P3110,Female,DIT,2,2021,Labasa,411,93,none,92,77,none,70,on time,private,74,1
P3111,Female,DIT,2,2021,Labasa,411,51,none,7,29,none,4,late submission,private,37,0
P3112,Male,DIT,1,2021,Labasa,411,5,none,50,25,none,0,late submission,private,50,0
P3113,Female,DIT,1,2021,Labasa,411,84,none,83,66,none,74,on time,private,91,1
P3114,Female,DIT,1,2021,Labasa,411,74,none,64,89,none,79,on time,private,100,1
P3115,Female,DIT,1,2021,Labasa,411,79,none,91,67,none,66,on time,sponsored,100,1
P3116,Male,DIT,1,2021,Labasa,411,69,none,86,66,none,91,on time,private,81,1
P3117,Female,DIT,2,2021,Labasa,411,88,none,88,75,none,83,on time,sponsored,81,1
P3118,Male,DIT,2,2021,Labasa,411,63,none,85,77,none,72,on time,private,90,1
P3119,Male,DIT,2,2021,Labasa,411,63,none,81,75,none,68,on time,sponsored,76,1
P3120,Male,DIT,1,2021,Labasa,411,37,none,13,52,none,55,late submission,sponsored,70,0
P3121,Male,DIT,2,2021,Labasa,413,54,9,8,34,none,none,late submission,private,0,0
P3122,Female,DIT,1,2021,Labasa,413,68,60,82,75,none,none,on time,sponsored,97,1
P3123,Female,DIT,1,2021,Labasa,413,86,93,67,64,none,none,on time,sponsored,71,1
P3124,Female,DIT,2,2021,Labasa,413,28,32,14,39,none,none,late submission,sponsored,65,0
P3125,Male,DIT,2,2021,Labasa,413,63,90,85,87,none,none,on time,sponsored,100,1
P3126,Male,DIT,2,2021,Labasa,413,65,80,69,64,none,none,on time,sponsored,84,1
P3127,Male,DIT,2,2021,Labasa,413,84,93,78,89,none,none,on time,private,88,1
P3128,Female,DIT,1,2021,Labasa,413,27,28,14,26,none,none,late submission,sponsored,14,0
P3129,Female,DIT,2,2021,Labasa,413,80,87,80,76,none,none,on time,sponsored,93,1
P3130,Female,DIT,1,2021,Labasa,413,65,65,65,87,none,none,on time,sponsored,85,1
P3131,Male,DIT,2,2021,Labasa,413,37,35,35,21,none,none,late submission,sponsored,71,0
P3132,Male,DIT,2,2021,Labasa,413,63,78,79,82,none,none,on time,private,91,1
P3133,Male,DIT,1,2021,Labasa,413,66,82,95,83,none,none,on time,sponsored,85,1
P3134,Male,DIT,2,2021,Labasa,413,95,95,61,77,none,none,on time,private,95,1
P3135,Male,DIT,1,2021,Labasa,413,81,82,60,71,none,none,on time,private,94,1
P3136,Male,DIT,2,2021,Labasa,413,65,93,73,84,none,none,on time,sponsored,93,1
P3137,Female,DIT,2,2021,Labasa,413,80,65,63,69,none,none,on time,private,81,1
P3138,Male,DIT,1,2021,Labasa,413,87,91,88,86,none,none,on time,private,78,1
P3139,Female,DIT,1,2021,Labasa,413,27,7,18,43,none,none,late submission,private,14,0
P3140,Female,DIT,2,2021,Labasa,413,60,73,79,73,none,none,on time,sponsored,82,1
P3141,Male,DIT,2,2021,Labasa,413,91,87,71,68,none,none,on time,sponsored,73,1
P3142,Female,DIT,1,2021,Labasa,413,64,85,62,87,none,none,on time,private,96,1
P3143,Male,DIT,2,2021,Labasa,413,36,25,45,40,none,none,late submission,private,40,0
